GenusSpecies	Gene	Occurances	Program	Database	Auto	Date
Citrobacter freundii	blaKPC-3_1	7	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-135_1	5	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-151_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(4)-Ia_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	aac(3)-IVa_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	sul3_2	1	abricate	resfinder	auto	20191101
Citrobacter freundii	oqxB_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	oqxA_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	mcr-1.1_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	mcr-3.19_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaOXA-48_1	22	abricate	resfinder	auto	20191101
Citrobacter freundii	blaTEM-1C_1	4	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB32_1	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaSFO-1_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaVEB-3_1	3	abricate	resfinder	auto	20191101
Citrobacter freundii	blaNDM-5_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaOXA-9_1	8	abricate	resfinder	auto	20191101
Citrobacter freundii	blaSHV-189_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-67_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrE1_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	ARR-3_4	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCTX-M-8_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaPER-2_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(3')-VIb_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-93_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	sul2_3	1	abricate	resfinder	auto	20191101
Citrobacter freundii	tet(B)_2	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaOXA-2_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaSHV-187_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(3')-VIa_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB1_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-124_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaTEM-135_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	dfrA16_2	2	abricate	resfinder	auto	20191101
Citrobacter freundii	ere(A)_6	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-80_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-85_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCTX-M-9_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(3')-VI_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-81_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-97_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB40_1	4	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-83_1	5	abricate	resfinder	auto	20191101
Citrobacter freundii	tet(B)_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-89_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaOXA-74_1	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-101_1	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-2_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-74_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB13_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	sul1_36	1	abricate	resfinder	auto	20191101
Citrobacter freundii	tet(C)	2	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-82	2	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-78	9	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-72	2	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB38	19	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-65	2	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-109	8	abricate	ncbi	auto	20191101
Citrobacter freundii	catA1	12	abricate	ncbi	auto	20191101
Citrobacter freundii	ant(2'')-Ia	17	abricate	ncbi	auto	20191101
Citrobacter freundii	catB3	21	abricate	ncbi	auto	20191101
Citrobacter freundii	sul1	95	abricate	ncbi	auto	20191101
Citrobacter freundii	dfrA19	15	abricate	ncbi	auto	20191101
Citrobacter freundii	blaOXA-1	23	abricate	ncbi	auto	20191101
Citrobacter freundii	aadA1	50	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-159	1	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB34	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaFOX-5	6	abricate	ncbi	auto	20191101
Citrobacter freundii	dfrA14	14	abricate	ncbi	auto	20191101
Citrobacter freundii	msr(E)	19	abricate	ncbi	auto	20191101
Citrobacter freundii	mph(E)	19	abricate	ncbi	auto	20191101
Citrobacter freundii	blaKPC-2	29	abricate	ncbi	auto	20191101
Citrobacter freundii	blaSHV-5	3	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(6')-Ib	9	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(3)-I	3	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrA1	14	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB27	2	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCFE-1	5	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-152	7	abricate	ncbi	auto	20191101
Citrobacter freundii	mph(A)	34	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB28	3	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-48	40	abricate	ncbi	auto	20191101
Citrobacter freundii	sat2_gen	18	abricate	ncbi	auto	20191101
Citrobacter freundii	dfrA1	24	abricate	ncbi	auto	20191101
Citrobacter freundii	catA2	13	abricate	ncbi	auto	20191101
Citrobacter freundii	blaSHV-12	8	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(6')-Ib3	4	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB2	4	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(6')-IIc	5	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(3)-II	5	abricate	ncbi	auto	20191101
Citrobacter freundii	arr-269927220	5	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCTX-M-39	1	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(3)-IId	19	abricate	ncbi	auto	20191101
Citrobacter freundii	aph(3'')-Ib	28	abricate	ncbi	auto	20191101
Citrobacter freundii	aph(6)-Id	24	abricate	ncbi	auto	20191101
Citrobacter freundii	mcr-9.1	7	abricate	ncbi	auto	20191101
Citrobacter freundii	blaTEM-1	38	abricate	ncbi	auto	20191101
Citrobacter freundii	aph(3')-Ia	6	abricate	ncbi	auto	20191101
Citrobacter freundii	blaVIM-4	1	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(6')-Ib4	16	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-116	6	abricate	ncbi	auto	20191101
Citrobacter freundii	dfrA3b	3	abricate	ncbi	auto	20191101
Citrobacter freundii	blaSHV-30	3	abricate	ncbi	auto	20191101
Citrobacter freundii	tet(D)	15	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(3)-IIa	14	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(6')-Ib-cr	23	abricate	ncbi	auto	20191101
Citrobacter freundii	arr-3	24	abricate	ncbi	auto	20191101
Citrobacter freundii	sul2	37	abricate	ncbi	auto	20191101
Citrobacter freundii	tet(A)	23	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-79	5	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-51	9	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB10	2	abricate	ncbi	auto	20191101
Citrobacter freundii	blaNDM-1	7	abricate	ncbi	auto	20191101
Citrobacter freundii	ble-MBL	8	abricate	ncbi	auto	20191101
Citrobacter freundii	fosA3	5	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-6	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCTX-M-14	4	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCTX-M-12	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-117	4	abricate	ncbi	auto	20191101
Citrobacter freundii	blaTEM-231	1	abricate	ncbi	auto	20191101
Citrobacter freundii	floR	7	abricate	ncbi	auto	20191101
Citrobacter freundii	dfrA27	6	abricate	ncbi	auto	20191101
Citrobacter freundii	aadA16	6	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB6	6	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-150	6	abricate	ncbi	auto	20191101
Citrobacter freundii	cmlA4	1	abricate	ncbi	auto	20191101
Citrobacter freundii	dfrA15	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCTX-M-3	3	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrS1	11	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-129	3	abricate	ncbi	auto	20191101
Citrobacter freundii	rmtC	2	abricate	ncbi	auto	20191101
Citrobacter freundii	dfrA12	17	abricate	ncbi	auto	20191101
Citrobacter freundii	aadA2	27	abricate	ncbi	auto	20191101
Citrobacter freundii	blaTEM-150	10	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-110	25	abricate	ncbi	auto	20191101
Citrobacter freundii	blaOXA-436	2	abricate	ncbi	auto	20191101
Citrobacter freundii	blaOXA-10	7	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-70	9	abricate	ncbi	auto	20191101
Citrobacter freundii	blaIMP-4	3	abricate	ncbi	auto	20191101
Citrobacter freundii	aph(3')-XV	1	abricate	ncbi	auto	20191101
Citrobacter freundii	aadA5	7	abricate	ncbi	auto	20191101
Citrobacter freundii	armA	5	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCTX-M-15	17	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(6')-Ib-cr5	6	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB4	4	abricate	ncbi	auto	20191101
Citrobacter freundii	blaDHA-1	4	abricate	ncbi	auto	20191101
Citrobacter freundii	dfrB1	9	abricate	ncbi	auto	20191101
Citrobacter freundii	catB2	9	abricate	ncbi	auto	20191101
Citrobacter freundii	dfrA17	6	abricate	ncbi	auto	20191101
Citrobacter freundii	blaVIM-1	12	abricate	ncbi	auto	20191101
Citrobacter freundii	arr-2	3	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-66	5	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB35	4	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(6')-If	8	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-75	7	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB19	4	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCARB-2	7	abricate	ncbi	auto	20191101
Citrobacter freundii	cmlA6	7	abricate	ncbi	auto	20191101
Citrobacter freundii	catB11	7	abricate	ncbi	auto	20191101
Citrobacter freundii	blaKPC-3	7	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB60	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-135	5	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-157	3	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-151	1	abricate	ncbi	auto	20191101
Citrobacter freundii	aph(4)-Ia	1	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(3)-IVa	1	abricate	ncbi	auto	20191101
Citrobacter freundii	cmlA1	1	abricate	ncbi	auto	20191101
Citrobacter freundii	sul3	1	abricate	ncbi	auto	20191101
Citrobacter freundii	oqxB	1	abricate	ncbi	auto	20191101
Citrobacter freundii	oqxA	1	abricate	ncbi	auto	20191101
Citrobacter freundii	mcr-1.1	1	abricate	ncbi	auto	20191101
Citrobacter freundii	mcr-3.19	1	abricate	ncbi	auto	20191101
Citrobacter freundii	bleO	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaOXA-48	22	abricate	ncbi	auto	20191101
Citrobacter freundii	blaTEM-40	3	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB32	2	abricate	ncbi	auto	20191101
Citrobacter freundii	blaTEM-235	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaSFO-1	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaVEB-3	3	abricate	ncbi	auto	20191101
Citrobacter freundii	blaNDM-5	1	abricate	ncbi	auto	20191101
Citrobacter freundii	aac(6')-Ib'	7	abricate	ncbi	auto	20191101
Citrobacter freundii	blaOXA-9	8	abricate	ncbi	auto	20191101
Citrobacter freundii	blaSHV-105	3	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-67	1	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrE1	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCTX-M-8	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaPER-2	1	abricate	ncbi	auto	20191101
Citrobacter freundii	aph(3')-VIb	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-93	1	abricate	ncbi	auto	20191101
Citrobacter freundii	tet(B)	3	abricate	ncbi	auto	20191101
Citrobacter freundii	aphA16	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaOXA-2	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaSHV-187	1	abricate	ncbi	auto	20191101
Citrobacter freundii	aph(3')-VIa	1	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB1	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-124	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaTEM-122	1	abricate	ncbi	auto	20191101
Citrobacter freundii	dfrA16	2	abricate	ncbi	auto	20191101
Citrobacter freundii	ere(A)	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-80	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-85	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaTEM-90	2	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCTX-M-9	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaGIL-1	1	abricate	ncbi	auto	20191101
Citrobacter freundii	aph(3')-VI	1	abricate	ncbi	auto	20191101
Citrobacter freundii	catB	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-81	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-97	1	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB40	4	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-83	5	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-89	1	abricate	ncbi	auto	20191101
Citrobacter freundii	cmlA5	3	abricate	ncbi	auto	20191101
Citrobacter freundii	blaOXA-74	2	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-101	2	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-2	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaCMY-74	1	abricate	ncbi	auto	20191101
Citrobacter freundii	blaSED	1	abricate	ncbi	auto	20191101
Citrobacter freundii	qnrB13	1	abricate	ncbi	auto	20191101
Citrobacter freundii	vexD	12	abricate	vfdb	auto	20191101
Citrobacter freundii	vexC	12	abricate	vfdb	auto	20191101
Citrobacter freundii	vexB	16	abricate	vfdb	auto	20191101
Citrobacter freundii	tviE	16	abricate	vfdb	auto	20191101
Citrobacter freundii	tviD	18	abricate	vfdb	auto	20191101
Citrobacter freundii	fyuA	7	abricate	vfdb	auto	20191101
Citrobacter freundii	ybtA	7	abricate	vfdb	auto	20191101
Citrobacter freundii	vexA	2	abricate	vfdb	auto	20191101
Citrobacter freundii	ybtE	2	abricate	vfdb	auto	20191101
Citrobacter freundii	ybtT	2	abricate	vfdb	auto	20191101
Citrobacter freundii	ybtU	2	abricate	vfdb	auto	20191101
Citrobacter freundii	irp1	2	abricate	vfdb	auto	20191101
Citrobacter freundii	irp2	2	abricate	vfdb	auto	20191101
Citrobacter freundii	ybtP	2	abricate	vfdb	auto	20191101
Citrobacter freundii	ybtQ	2	abricate	vfdb	auto	20191101
Citrobacter freundii	ybtX	2	abricate	vfdb	auto	20191101
Citrobacter freundii	ybtS	2	abricate	vfdb	auto	20191101
Citrobacter freundii	(Tet)tetC	2	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-70	11	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-78	9	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-72	4	abricate	argannot	auto	20191101
Citrobacter freundii	(Flq)qnrB38	20	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-81	3	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-115	8	abricate	argannot	auto	20191101
Citrobacter freundii	(Phe)catA1	12	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)aadB	17	abricate	argannot	auto	20191101
Citrobacter freundii	(Phe)catB3	21	abricate	argannot	auto	20191101
Citrobacter freundii	(Sul)sul1	95	abricate	argannot	auto	20191101
Citrobacter freundii	(Tmt)dfrA19	15	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaOXA-1	23	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)aadA1-pm	48	abricate	argannot	auto	20191101
Citrobacter freundii	(Flq)qnrB34	1	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaFOX-5	6	abricate	argannot	auto	20191101
Citrobacter freundii	(Tmt)dfrA14	14	abricate	argannot	auto	20191101
Citrobacter freundii	(MLS)msr(E)	19	abricate	argannot	auto	20191101
Citrobacter freundii	(MLS)mph(E)	19	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaKPC-2	29	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaSHV-5	3	abricate	argannot	auto	20191101
Citrobacter freundii	(Flq)qnr-A1	14	abricate	argannot	auto	20191101
Citrobacter freundii	(Flq)qnrB27	2	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCFE-1	5	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)aac6-Ib	10	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-41	7	abricate	argannot	auto	20191101
Citrobacter freundii	(MLS)mph(A)	34	abricate	argannot	auto	20191101
Citrobacter freundii	(Flq)qnrB28	3	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-48	36	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)sat-2A	18	abricate	argannot	auto	20191101
Citrobacter freundii	(Tmt)dfrA1	24	abricate	argannot	auto	20191101
Citrobacter freundii	(Phe)catA2	13	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaSHV-12	8	abricate	argannot	auto	20191101
Citrobacter freundii	(Flq)qnrB20	4	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)aac6-IIc	5	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCTX-M-39	1	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)aac3-IId	19	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)strA	28	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)strB	24	abricate	argannot	auto	20191101
Citrobacter freundii	(Col)mcr-9.1	7	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaTEM-127	2	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)aph(3'')-Ia	2	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaVIM-4	1	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-116	6	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaTEM-105	29	abricate	argannot	auto	20191101
Citrobacter freundii	(Tmt)dfrA3b	3	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaSHV-30	3	abricate	argannot	auto	20191101
Citrobacter freundii	(Tet)tetD	15	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)aac3-IIa	14	abricate	argannot	auto	20191101
Citrobacter freundii	(Rif)arr3	24	abricate	argannot	auto	20191101
Citrobacter freundii	(Sul)sul2	37	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-79	6	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-51	12	abricate	argannot	auto	20191101
Citrobacter freundii	(Flq)qnrB47	1	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaNDM-1	7	abricate	argannot	auto	20191101
Citrobacter freundii	(Fcyn)FosA	5	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-6	1	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCTX-M-14	4	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCTX-M-12	1	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-117	4	abricate	argannot	auto	20191101
Citrobacter freundii	(Tet)tetA	20	abricate	argannot	auto	20191101
Citrobacter freundii	(Tet)tetR	21	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaTEM-150	11	abricate	argannot	auto	20191101
Citrobacter freundii	(Phe)floR	7	abricate	argannot	auto	20191101
Citrobacter freundii	(Tmt)dfrA27	6	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)aadA16	6	abricate	argannot	auto	20191101
Citrobacter freundii	(Flq)qnrB17	6	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-113	4	abricate	argannot	auto	20191101
Citrobacter freundii	(Phe)cmlA4	1	abricate	argannot	auto	20191101
Citrobacter freundii	(Tmt)dfrA15b	1	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCTX-M-3	3	abricate	argannot	auto	20191101
Citrobacter freundii	(Flq)qnr-S1	11	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-77	3	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)rmtC	2	abricate	argannot	auto	20191101
Citrobacter freundii	(Tmt)dfrA12	17	abricate	argannot	auto	20191101
Citrobacter freundii	(AGly)aadA2	27	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaCMY-110	25	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaTEM-198	1	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaOXA-436	2	abricate	argannot	auto	20191101
Citrobacter freundii	(Bla)blaOXA-10	7	abricate	argannot	auto	20191101
